Department,Department Name,Division,Gender,Base Salary,Grade
DOT,Department of Transportation,Parking Management Financial Management,F,71852,16
DOT,Department of Transportation,Transportation Engineering Administration,F,109761,25
DOT,Department of Transportation,Highway Administration,F,72967.51,17
DOT,Department of Transportation,Highway Services,M,95236,22
DOT,Department of Transportation,Highway Administration,M,144751,M3
DOT,Department of Transportation,Director Management Services,M,167345,M2
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,104680,24
DOT,Department of Transportation,Transportation Planning and Design Section,M,144751,M3
DOT,Department of Transportation,Highway Services,M,108343.8,26
DOT,Department of Transportation,Transportation Management,F,68575,15
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,126584,28
DOT,Department of Transportation,Transportation Management,M,144751,M3
DOT,Department of Transportation,Transit Management Services,M,109761,25
DOT,Department of Transportation,Transit Management Services,F,109761,25
DOT,Department of Transportation,Parking Management Administration,M,69825.97,18
DOT,Department of Transportation,Highway Services,F,109761,25
DOT,Department of Transportation,Highway Services,M,108343.8,26
DOT,Department of Transportation,Transportation Engineering Administration,M,115099,26
DOT,Department of Transportation,Commuter Services,F,70435.52,16
DOT,Department of Transportation,Traffic Engineering Studies Section,M,95236,22
DOT,Department of Transportation,Transportation Management,M,67218.43,15
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,95236,22
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,68169.97,19
DOT,Department of Transportation,Transit Management Services,M,99852,23
DOT,Department of Transportation,Transportation Construction Section,F,68136,21
DOT,Department of Transportation,Transportation Planning and Design Section,F,126584,28
DOT,Department of Transportation,Transit Services,M,187233,M1
DOT,Department of Transportation,Transportation Planning and Design Section,M,126584,28
DOT,Department of Transportation,Transportation Planning and Design Section,M,126584,28
DOT,Department of Transportation,Commuter Services,F,144751,M3
DOT,Department of Transportation,Highway Services,M,75290,17
DOT,Department of Transportation,Director Management Services,M,126584,28
DOT,Department of Transportation,Transportation Planning and Design Section,M,109761,25
DOT,Department of Transportation,Transportation System Engineering,M,127519.27,M3
DOT,Department of Transportation,Transportation Planning and Design Section,M,126584,28
DOT,Department of Transportation,Parking Management Administration,M,129481.26,M3
DOT,Department of Transportation,Parking Management Parking Operations,M,109761,25
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,109320,M3
DOT,Department of Transportation,Director Transportation Policy,M,187233,M1
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,62976.84,19
DOT,Department of Transportation,Traffic Engineering and Operations Management Services,F,142037.88,M3
DOT,Department of Transportation,Highway Services,M,95236,22
DOT,Department of Transportation,Transportation Engineering Administration,F,75290,17
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,75290,17
DOT,Department of Transportation,Transportation Engineering Administration,M,167345,M2
DOT,Department of Transportation,Traffic Engineering Studies Section,M,90848,21
DOT,Department of Transportation,Transportation Engineering Administration,F,167345,M2
DOT,Department of Transportation,Transit Fare Media,F,78902,18
DOT,Department of Transportation,Highway Services,M,144751,M3
DOT,Department of Transportation,Transit Safety and Instruction,F,99852,23
DOT,Department of Transportation,Traffic Engineering and Operations Management Services,F,109761,25
DOT,Department of Transportation,Commuter Services,M,99852,23
DOT,Department of Transportation,Transportation Planning and Design Section,M,144751,M3
DOT,Department of Transportation,Transportation Planning and Design Section,M,144751,M3
DOT,Department of Transportation,Highway Services,M,99852,23
DOT,Department of Transportation,Parking Management Parking Operations,F,109761,25
DOT,Department of Transportation,Highway Services,F,62488,13
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,90848,21
DOT,Department of Transportation,Sign and Marking Shop,M,57151.01,14
DOT,Department of Transportation,Sign and Marking Shop,M,51705.69,12
DOT,Department of Transportation,Highway Services,M,58163.53,14
DOT,Department of Transportation,Highway Services,M,55821.43,14
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575,15
DOT,Department of Transportation,Transit Nicholson Ride On,F,75290,17
DOT,Department of Transportation,Highway Administration,M,85876.81,22
DOT,Department of Transportation,Transit Nicholson Ride On,M,90848,21
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,67866.72,15
DOT,Department of Transportation,Transit Central Communication,M,63553.79,18
DOT,Department of Transportation,Transit Silver Spring Ride On,M,57776.16,15
DOT,Department of Transportation,Transportation Planning and Design Section,F,126584,28
DOT,Department of Transportation,Highway Services,M,68575,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,59800,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,67866.72,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,65779.85,17
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,57776.16,15
DOT,Department of Transportation,Highway Services,M,54090.55,15
DOT,Department of Transportation,Transit Silver Spring Ride On,F,63553.78,17
DOT,Department of Transportation,Transportation Management,M,73510.57,19
DOT,Department of Transportation,Traffic Engineering Design and Operations,F,109761,25
DOT,Department of Transportation,Transportation Planning and Design Section,F,109761,25
DOT,Department of Transportation,Transit COS Marketing,F,90848,21
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51955,9
DOT,Department of Transportation,Transportation Planning and Design Section,F,126584,28
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,65751,15
DOT,Department of Transportation,Transportation Planning and Design Section,M,109761,25
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575,15
DOT,Department of Transportation,Highway Services,M,90848,21
DOT,Department of Transportation,Highway Services,M,95880.19,23
DOT,Department of Transportation,Transit Nicholson Ride On,M,57776.16,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,88083.03,21
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,67866.72,15
DOT,Department of Transportation,Commuter Services,M,90848,21
DOT,Department of Transportation,Parking Management,F,75290,17
DOT,Department of Transportation,Transit Silver Spring Ride On,M,60373.49,15
DOT,Department of Transportation,Transportation Technical Center,M,78902,18
DOT,Department of Transportation,Highway Services,M,65643.77,18
DOT,Department of Transportation,Transit Nicholson Ride On,F,67923.76,15
DOT,Department of Transportation,Transportation Technical Center,M,78902,18
DOT,Department of Transportation,Transportation Technical Center,M,86669,20
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,57776.16,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,90848,21
DOT,Department of Transportation,Transit Nicholson Ride On,M,65302.41,15
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,123381.72,28
DOT,Department of Transportation,Transit Nicholson Ride On,M,57776.16,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,60664.42,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,75290,17
DOT,Department of Transportation,Transit Nicholson Ride On,M,68575,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,60156.94,15
DOT,Department of Transportation,Highway Services,M,58234.17,15
DOT,Department of Transportation,Highway Administration,M,66299.73,19
DOT,Department of Transportation,Transit Nicholson Ride On,M,90848,21
DOT,Department of Transportation,Transit Nicholson Ride On,M,60373.49,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53933.48,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,57776.16,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,59800,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,67925.24,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,71519.48,17
DOT,Department of Transportation,Transit COS Passenger Facilities,M,78902,18
DOT,Department of Transportation,Transit Silver Spring Ride On,M,48644.43,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,66767.61,17
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,70464.03,17
DOT,Department of Transportation,Traffic Engineering Design and Operations,M,109761,25
DOT,Department of Transportation,Transit Silver Spring Ride On,M,75290,17
DOT,Department of Transportation,Highway Services,M,68575,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,75290,17
